Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","189598.9","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","191790.1","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","194915.01","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","165040.48","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","164307.08","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","167885.64","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","180377.2","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","172098.17","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","189715.35","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","202051.99","consolidated General Government"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","179978.45","consolidated General Government"
"IG","Government Expenditure","214","Dominican Republic","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","17074.15","consolidated General Government"
"IG","Government Expenditure","214","Dominican Republic","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","18173","consolidated General Government"
"IG","Government Expenditure","214","Dominican Republic","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","17821.59","consolidated General Government"
"IG","Government Expenditure","214","Dominican Republic","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","22351.24","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","26987.78","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","22741.56","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","25838.89","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","32500.85","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","37897.9","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","43308.29","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","63306.4","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","58420.76","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","71713.29","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","82690.76","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","88140.66","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","93027.48","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","106620.9","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","104085.7","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","86237.35","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","54817.5","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","67941.59","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","84911.78","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","99913.81","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","109506.54","consolidated General Government"
"IG","Government Expenditure","818","Egypt","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","95912.36","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","3065.1","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","3061.3","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","2784.3","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","3120.1","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","3636.9","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","3973.3","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","3933.65","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","4586.8","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","4977.3","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","4862.4","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","5634.18","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","5362.57","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","6764","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","6146.8","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","7055.2","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","6078.8","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","6741.4","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","6930.7","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","9476.8","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","8543.5","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","9482.2","consolidated General Government"
"IG","Government Expenditure","222","El Salvador","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","10365.8","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","2187.27","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","2643.72","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","3459.29","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","4139.73","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","4758.34","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","5696.82","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","7578.72","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","9605.71","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","9054.44","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","7901.06","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","8671.65","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","9056.86","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","9665.82","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","10072.7","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","9043.89","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","9477.62","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","10564.1","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","12026.72","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","12244.36","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","14058.15","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","15442.21","consolidated General Government"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","15063.27","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","61184.24","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","67720.94","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","84477.55","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","97025.57","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","100737.45","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","104682.88","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","119512.07","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","136948.09","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","137707.74","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","135681.99","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","148836.06","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","144278.46","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","155242.08","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","158410.68","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","132439.21","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","133893.03","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","137115.05","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","147177.64","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","143231.17","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","155484.87","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","165444.08","consolidated General Government"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","150521.26","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","710904.6","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","788378.6","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","980071.69","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","1120301.97","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","1170070.39","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","1225747.02","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","1396294.33","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","1554529.53","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","1536984.38","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","1502942.3","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","1610304.5","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","1523872.22","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","1600281.89","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","1631826.78","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","1384842.89","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","1400869.24","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","1466352.15","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","1553015.41","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","1510485.69","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","1624109.21","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","1747714.07","consolidated General Government"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","1618354.04","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","550.65","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","568.49","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","661.94","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","1141.89","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","1460.93","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","1943.57","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","2945.24","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","4184.09","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","3972.79","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","3815.88","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","4200.78","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","4672.01","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","4970.75","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","5384.88","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","4701.1","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","4891.44","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","5066.06","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","5181.82","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","5396.95","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","5747.28","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","6000.96","consolidated General Government"
"IG","Government Expenditure","268","Georgia","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","7399.54","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","921814.57","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","990327.37","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","1205688.27","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","1314518.26","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","1332394.42","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","1353459.71","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","1484659.63","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","1648714.95","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","1637647.95","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","1635060.27","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","1693911.31","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","1584412.36","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","1677658.63","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","1720694.06","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","1480069.58","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","1537964.57","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","1630438.34","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","1761512.93","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","1803042.44","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","2014587.22","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","2204985.13","consolidated General Government"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","2037473.29","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","million USD","62556.93","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","million USD","70402.22","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","million USD","94050.55","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","million USD","114502.12","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","million USD","112847.58","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","million USD","123305.69","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","million USD","149907.44","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","million USD","180110.67","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","178388.81","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","157058.2","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","million USD","156087","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","million USD","136143.99","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","million USD","149129.17","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","118961.58","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","105290.36","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","95827.03","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","97006.85","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","102898.93","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","98822.73","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","113456.62","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","123806.89","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","114891.38","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","252.7","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","262.33","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","264.26","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","264.89","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","274.89","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","318.63","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","394.52","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","million USD","9999.54","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","million USD","10004.11","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","million USD","10196.63","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","million USD","11256.79","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","million USD","11970.65","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","million USD","13130.55","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","million USD","14094.06","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2021","2021","million USD","14590.59","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23130","Total Expenditure (General Government)","2022","2022","million USD","16627.68","consolidated General Government"
"IG","Government Expenditure","624","Guinea-Bissau","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","million USD","94.44","consolidated General Government"
"IG","Government Expenditure","624","Guinea-Bissau","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","million USD","98.93","consolidated General Government"
